_id,productGroupId,extract_time,categories0name,categories1name,categories1parentCategory1name,categories2name,categories3name,categories3parentCategory3name,categories4name,categories5name,categories5parentCategory5name,currency,description,endDate,imageUrl,link,name,productCount,products0productId,products0name,products0type,products0status,products0link,products0url0path,products0url0domain,products0typeAttributes0liveEntertainment0startDate,products0typeAttributes0liveEntertainment0location0name,products0typeAttributes0liveEntertainment0location0city,products0typeAttributes0liveEntertainment0location0postalCode,products0typeAttributes0liveEntertainment0location0geoLocation0longitude,products0typeAttributes0liveEntertainment0location0geoLocation0latitude,products0rating0count,products0rating0average,products0hasRecommendation,products1productId,products1name,products1type,products1status,products1link,products1url1path,products1url1domain,products1typeAttributes1liveEntertainment1startDate,products1typeAttributes1liveEntertainment1location1name,products1typeAttributes1liveEntertainment1location1city,products1typeAttributes1liveEntertainment1location1postalCode,products1typeAttributes1liveEntertainment1location1geoLocation1longitude,products1typeAttributes1liveEntertainment1location1geoLocation1latitude,products1rating1count,products1rating1average,products1hasRecommendation,rating.count,rating.average,startDate,status,url.path,url.domain,crossedOutPrice,ctaLabel,eventStatus,fromPrice,message,marketingLabels0id,marketingLabels0labelName,marketingLabels0fontColor,marketingLabels0backgroundColor,marketingLabels0trackingName,products1typeAttributes1liveEntertainment1endDate,products0typeAttributes0liveEntertainment0endDate,event_duration,description_length
6705814cb18b8d701cd0c3af,3556629,2024-10-08 21:00:28.830,Musical & Show,Show,Musical & Show,Freizeit,Kinder,Freizeit,VIP & Extras,VIP & Specials,VIP & Extras,EUR,Das Welpenrudel ist zurück – PAW Patrol mit neuer Bühnenshow: PAW Patrol Live! „Das große Piratenabenteuer“ ,2024-11-03 15:00:00+00:00,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2024/paw-patrol-piratenabenteuer-tickets-2024.jpg,https://www.eventim.de/artist/paw-patrol-live/?affiliate=TUG,PAW Patrol Live! - Das große Piratenabenteuer,42,18342315,Premium Tickets - PAW Patrol Live! - Das große Piratenabenteuer,LiveEntertainment,Available,https://www.eventim.de/event/paw-patrol-live-das-grosse-piratenabenteuer-uber-arena-berlin-18342315/?affiliate=TUG,/event/paw-patrol-live-das-grosse-piratenabenteuer-uber-arena-berlin-18342315/?affiliate=TUG,https://www.eventim.de,2024-10-24T10:00:00+02:00,Uber Arena Berlin,Berlin,10243,13.400000013336157,52.51669998383651,96.0,4.42710018157959,False,18321964,PAW Patrol Live! - Das große Piratenabenteuer,LiveEntertainment,Available,https://www.eventim.de/event/paw-patrol-live-das-grosse-piratenabenteuer-uber-arena-berlin-18321964/?affiliate=TUG,/event/paw-patrol-live-das-grosse-piratenabenteuer-uber-arena-berlin-18321964/?affiliate=TUG,https://www.eventim.de,2024-10-24T10:00:00+02:00,Uber Arena Berlin,Berlin,10243,13.400000013336157,52.51669998383651,96.0,4.42710018157959,False,96.0,4.42710018157959,2024-10-09 08:00:00+00:00,Available,/artist/paw-patrol-live/?affiliate=TUG,https://www.eventim.de,,Tickets,AVAILABLE,"€ 38,40",Verfügbar,,,,,,,,25,108.0
6705814cb18b8d701cd0c3b0,3618156,2024-10-08 21:00:28.830,Musical & Show,Show,Musical & Show,VIP & Extras,VIP & Specials,VIP & Extras,,,,EUR,BERLIN BERLIN führt mitten hinein in den brodelnden Kosmos der „Roaring Twenties“!,2025-03-16 18:00:00+00:00,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2020/berlin-berlin-tickets-2020.jpg,https://www.eventim.de/artist/berlin-berlin/?affiliate=TUG,Berlin Berlin,54,18469085,Berlin Berlin,LiveEntertainment,Available,https://www.eventim.de/event/berlin-berlin-admiralspalast-18469085/?affiliate=TUG,/event/berlin-berlin-admiralspalast-18469085/?affiliate=TUG,https://www.eventim.de,2024-12-17T19:30:00+01:00,Admiralspalast,Berlin,10117,13.400000013336157,52.51669998383651,533.0,4.660399913787842,False,18469161,Berlin Berlin,LiveEntertainment,Available,https://www.eventim.de/event/berlin-berlin-admiralspalast-18469161/?affiliate=TUG,/event/berlin-berlin-admiralspalast-18469161/?affiliate=TUG,https://www.eventim.de,2024-12-18T19:30:00+01:00,Admiralspalast,Berlin,10117,13.400000013336157,52.51669998383651,533.0,4.660399913787842,False,533.0,4.660399913787842,2024-12-17 18:30:00+00:00,Available,/artist/berlin-berlin/?affiliate=TUG,https://www.eventim.de,,Tickets,AVAILABLE,"€ 29,90",Verfügbar,,,,,,,,88,82.0
6705814cb18b8d701cd0c3b1,3630184,2024-10-08 21:00:28.830,Konzerte,HipHop & R’n‘B,Konzerte,,,,,,,EUR,Apache 207 geht auf große Arena-Tour und spielt so viele Shows wie noch nie zuvor!,2026-02-14 19:00:00+00:00,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2024/apache-207-tickets-2024.jpg,https://www.eventim.de/artist/apache-207/?affiliate=TUG,APACHE 207 - ARENA TOUR 2025/26,34,18864788,APACHE 207 - ARENA TOUR 2025/26,LiveEntertainment,Available,https://www.eventim.de/event/apache-207-arena-tour-202526-uber-arena-berlin-18864788/?affiliate=TUG,/event/apache-207-arena-tour-202526-uber-arena-berlin-18864788/?affiliate=TUG,https://www.eventim.de,2026-01-28T20:00:00+01:00,Uber Arena Berlin,Berlin,10243,13.400000013336157,52.51669998383651,1767.0,4.71589994430542,False,19201769,APACHE 207 - ARENA TOUR 2025/26,LiveEntertainment,Available,https://www.eventim.de/event/apache-207-arena-tour-202526-uber-arena-berlin-19201769/?affiliate=TUG,/event/apache-207-arena-tour-202526-uber-arena-berlin-19201769/?affiliate=TUG,https://www.eventim.de,2026-01-29T20:00:00+01:00,Uber Arena Berlin,Berlin,10243,13.400000013336157,52.51669998383651,1767.0,4.71589994430542,False,1767.0,4.71589994430542,2025-11-21 19:00:00+00:00,Available,/artist/apache-207/?affiliate=TUG,https://www.eventim.de,,Tickets,AVAILABLE,"€ 69,00",Verfügbar,,,,,,,,85,82.0
6705814cb18b8d701cd0c3b2,3526709,2024-10-08 21:00:28.830,Konzerte,Schlager & Volksmusik,Konzerte,VIP & Extras,VIP & Specials,VIP & Extras,,,,EUR,Gigantische Open-Airs: Helene Fischer geht zu ihrem 20-jährigen Jubiläum auf große 360° Stadion Tour!,2026-07-17 17:30:00+00:00,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2023/helene-fischer-tickets-2023.jpg,https://www.eventim.de/artist/helene-fischer/?affiliate=TUG,Helene Fischer - 360° Stadion Tour 2026,18,18160940,Business Seat Package - Helene Fischer,LiveEntertainment,Available,https://www.eventim.de/event/helene-fischer-360-stadion-tour-2026-olympiastadion-berlin-17898761/?affiliate=TUG,/event/helene-fischer-360-stadion-tour-2026-olympiastadion-berlin-17898761/?affiliate=TUG#tab=vip_packages-18160940,https://www.eventim.de,2026-06-13T19:30:00+02:00,Olympiastadion Berlin,Berlin,14053,13.400000013336157,52.51669998383651,4200.0,4.562099933624268,False,17898761,Helene Fischer - 360° Stadion Tour 2026,LiveEntertainment,Available,https://www.eventim.de/event/helene-fischer-360-stadion-tour-2026-olympiastadion-berlin-17898761/?affiliate=TUG,/event/helene-fischer-360-stadion-tour-2026-olympiastadion-berlin-17898761/?affiliate=TUG,https://www.eventim.de,2026-06-13T19:30:00+02:00,Olympiastadion Berlin,Berlin,14053,13.400000013336157,52.51669998383651,4200.0,4.562099933624268,False,4200.0,4.562099933624268,2026-06-13 17:30:00+00:00,Available,/artist/helene-fischer/?affiliate=TUG,https://www.eventim.de,,Tickets,AVAILABLE,"€ 71,40",Verfügbar,,,,,,,,34,101.0
6705814cb18b8d701cd0c3b3,3562173,2024-10-08 21:00:28.830,Musical & Show,Show,Musical & Show,,,,,,,EUR,HOLIDAY ON ICE begeistert mit der brandneuen Show HORIZONS. Erlebe atemberaubenden Eiskunstlauf und spektakuläre Stunts auf und über dem Eis. Sicher dir jetzt Tickets für einen unvergesslichen Abend!,2025-03-16 15:30:00+00:00,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2024/hoi-horizons-tickets-2024.jpg,https://www.eventim.de/artist/holiday-on-ice/holiday-on-ice-horizons-berlin-3562173/?affiliate=TUG,Holiday on Ice - HORIZONS | Berlin,25,18218118,Holiday on Ice - HORIZONS / Berlin - Premiere mit Gaststar Sarah Engels,LiveEntertainment,Available,https://www.eventim.de/event/holiday-on-ice-horizons-berlin-tempodrom-18218118/?affiliate=TUG,/event/holiday-on-ice-horizons-berlin-tempodrom-18218118/?affiliate=TUG,https://www.eventim.de,2025-02-28T16:00:00+01:00,Tempodrom,Berlin,10963,13.400000013336157,52.51669998383651,5942.0,4.4552001953125,False,18340449,Holiday on Ice - HORIZONS,LiveEntertainment,Available,https://www.eventim.de/event/holiday-on-ice-horizons-berlin-tempodrom-18340449/?affiliate=TUG,/event/holiday-on-ice-horizons-berlin-tempodrom-18340449/?affiliate=TUG,https://www.eventim.de,2025-02-28T19:30:00+01:00,Tempodrom,Berlin,10963,13.400000013336157,52.51669998383651,5942.0,4.4552001953125,False,5942.0,4.4552001953125,2025-02-28 15:00:00+00:00,Available,/artist/holiday-on-ice/holiday-on-ice-horizons-berlin-3562173/?affiliate=TUG,https://www.eventim.de,,Tickets,AVAILABLE,"€ 40,65",Verfügbar,,,,,,,,16,199.0
6705814cb18b8d701cd0c3b4,3678783,2024-10-08 21:00:28.830,Konzerte,Schlager & Volksmusik,Konzerte,VIP & Extras,VIP & Specials,VIP & Extras,o2 Presales,Priority Tickets,o2 Presales,EUR,Roland Kaiser geht nach einem ereignisreichen Jahr voller Rekorde 2025 erneut auf große Tournee!,2025-06-06 17:30:00+00:00,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2024/roland-kaiser-arena-tour-2025-tickets-2024.jpg,https://www.eventim.de/artist/roland-kaiser/roland-kaiser-die-arena-tournee-2025-3678783/?affiliate=TUG,ROLAND KAISER - DIE ARENA TOURNEE 2025,58,19094791,Premium Tickets - ROLAND KAISER - DIE ARENA TOURNEE 2025,LiveEntertainment,Available,https://www.eventim.de/event/roland-kaiser-die-arena-tournee-2025-uber-arena-berlin-19094791/?affiliate=TUG,/event/roland-kaiser-die-arena-tournee-2025-uber-arena-berlin-19094791/?affiliate=TUG,https://www.eventim.de,2025-05-14T19:30:00+02:00,Uber Arena Berlin,Berlin,10243,13.400000013336157,52.51669998383651,7458.0,4.768799781799316,False,19070855,ROLAND KAISER - DIE ARENA TOURNEE 2025,LiveEntertainment,Available,https://www.eventim.de/event/roland-kaiser-die-arena-tournee-2025-uber-arena-berlin-19070855/?affiliate=TUG,/event/roland-kaiser-die-arena-tournee-2025-uber-arena-berlin-19070855/?affiliate=TUG,https://www.eventim.de,2025-05-14T19:30:00+02:00,Uber Arena Berlin,Berlin,10243,13.400000013336157,52.51669998383651,7458.0,4.768799781799316,False,7458.0,4.768799781799316,2025-04-25 17:30:00+00:00,Available,/artist/roland-kaiser/roland-kaiser-die-arena-tournee-2025-3678783/?affiliate=TUG,https://www.eventim.de,,Tickets,AVAILABLE,"€ 69,90",Verfügbar,,,,,,,,42,96.0
6705814cb18b8d701cd0c3b5,480459,2024-10-08 21:00:28.830,Musical & Show,Show,Musical & Show,,,,,,,EUR,"BLUE MAN GROUP ist wie der Puls von Berlin: knallbunt, innovativ und kreativ.",2025-08-31 13:00:00+00:00,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2024/blue-man-group-tickets-2024.jpg,https://www.eventim.de/artist/blue-man-group/?affiliate=TUG,BLUE MAN GROUP in Berlin - Die Show-Sensation ,374,17985069,BLUE MAN GROUP,LiveEntertainment,Available,https://www.eventim.de/event/blue-man-group-in-berlin-die-show-sensation-stage-bluemax-theater-17985069/?affiliate=TUG,/event/blue-man-group-in-berlin-die-show-sensation-stage-bluemax-theater-17985069/?affiliate=TUG,https://www.eventim.de,2024-10-08T20:00:00+02:00,Stage Bluemax Theater,Berlin,10785,13.372744069412006,52.50716977389976,2145.0,4.144100189208984,False,17986066,BLUE MAN GROUP,LiveEntertainment,Available,https://www.eventim.de/event/blue-man-group-in-berlin-die-show-sensation-stage-bluemax-theater-17986066/?affiliate=TUG,/event/blue-man-group-in-berlin-die-show-sensation-stage-bluemax-theater-17986066/?affiliate=TUG,https://www.eventim.de,2024-10-09T19:00:00+02:00,Stage Bluemax Theater,Berlin,10785,13.372744069412006,52.50716977389976,2145.0,4.144100189208984,False,2145.0,4.144100189208984,2024-10-08 18:00:00+00:00,Available,/artist/blue-man-group/?affiliate=TUG,https://www.eventim.de,,Tickets,AVAILABLE,"€ 35,99",Verfügbar,271.0,Familientage,#000000,#00FF00,Familientage,,,326,77.0
6705814cb18b8d701cd0c3b6,2255099,2024-10-08 21:00:28.830,Musical & Show,Show,Musical & Show,VIP & Extras,VIP & Specials,VIP & Extras,,,,EUR,Die Ehrlich Brothers präsentieren magische Momente live! ,2025-06-15 14:00:00+00:00,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2024/ehrlich-brothers-diamonds-jan-tickets-2024.jpg,https://www.eventim.de/artist/ehrlich-brothers/ehrlich-brothers-diamonds-die-besten-illusionen-aus-10-jahren-2255099/?affiliate=TUG,Ehrlich Brothers - Diamonds – Die besten Illusionen aus 10 Jahren,101,18428338,Ehrlich Brothers - Diamonds - Die besten Illusionen aus 10 Jahren Tour,LiveEntertainment,Available,https://www.eventim.de/event/ehrlich-brothers-diamonds-die-besten-illusionen-aus-10-jahren-uber-arena-berlin-18428338/?affiliate=TUG,/event/ehrlich-brothers-diamonds-die-besten-illusionen-aus-10-jahren-uber-arena-berlin-18428338/?affiliate=TUG,https://www.eventim.de,2024-11-21T20:00:00+01:00,Uber Arena Berlin,Berlin,10243,13.400000013336157,52.51669998383651,7714.0,4.472499847412109,False,18465670,Ehrlich Brothers - Diamonds - Die besten Illusionen aus 10 Jahren Tour,LiveEntertainment,Available,https://www.eventim.de/event/ehrlich-brothers-diamonds-die-besten-illusionen-aus-10-jahren-uber-arena-berlin-18465670/?affiliate=TUG,/event/ehrlich-brothers-diamonds-die-besten-illusionen-aus-10-jahren-uber-arena-berlin-18465670/?affiliate=TUG,https://www.eventim.de,2025-05-10T19:00:00+02:00,Uber Arena Berlin,Berlin,10243,13.400000013336157,52.51669998383651,7714.0,4.472499847412109,False,7714.0,4.472499847412109,2024-11-15 19:00:00+00:00,Available,/artist/ehrlich-brothers/ehrlich-brothers-diamonds-die-besten-illusionen-aus-10-jahren-2255099/?affiliate=TUG,https://www.eventim.de,,Tickets,AVAILABLE,"€ 52,00",Verfügbar,,,,,,,,211,57.0
6705814cb18b8d701cd0c3b7,3290531,2024-10-08 21:00:28.830,Konzerte,Rock & Pop,Konzerte,VIP & Extras,VIP & Specials,VIP & Extras,o2 Presales,Priority Tickets,o2 Presales,EUR,The Next Level verspricht eine völlig neue Show mit bahnbrechenden elektronischen Sound-Elementen und einer spektakulären Lichtinszenierung!,2026-03-12 18:30:00+00:00,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2024/hans-zimmer-live-the-next-level-tickets-2024.jpg,https://www.eventim.de/artist/hans-zimmer/?affiliate=TUG,HANS ZIMMER LIVE - THE NEXT LEVEL,24,19081234,HANS ZIMMER LIVE - THE NEXT LEVEL - 2025,LiveEntertainment,Available,https://www.eventim.de/event/hans-zimmer-live-the-next-level-uber-arena-berlin-19081234/?affiliate=TUG,/event/hans-zimmer-live-the-next-level-uber-arena-berlin-19081234/?affiliate=TUG,https://www.eventim.de,2025-10-24T19:30:00+02:00,Uber Arena Berlin,Berlin,10243,13.400000013336157,52.51669998383651,613.0,4.3506999015808105,False,19196410,Premium Tickets - HANS ZIMMER LIVE - THE NEXT LEVEL - 2025,LiveEntertainment,Available,https://www.eventim.de/event/hans-zimmer-live-the-next-level-uber-arena-berlin-19196410/?affiliate=TUG,/event/hans-zimmer-live-the-next-level-uber-arena-berlin-19196410/?affiliate=TUG,https://www.eventim.de,2025-10-24T19:30:00+02:00,Uber Arena Berlin,Berlin,10243,13.400000013336157,52.51669998383651,613.0,4.3506999015808105,False,613.0,4.3506999015808105,2025-10-12 17:30:00+00:00,Available,/artist/hans-zimmer/?affiliate=TUG,https://www.eventim.de,,Tickets,AVAILABLE,"€ 79,90",Verfügbar,,,,,,,,151,140.0
6705814cb18b8d701cd0c3b8,3628634,2024-10-08 21:00:28.830,Humor,Comedy,Humor,VIP & Extras,VIP & Specials,VIP & Extras,,,,EUR,"Mario Barth geht mit seinem neuen Programm ""Männer sind nichts ohne die Frauen!"" auf große Tournee!",2026-02-21 18:00:00+00:00,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2024/mario-barth-tickets-2024.jpg,https://www.eventim.de/artist/mario-barth/mario-barth-maenner-sind-nichts-ohne-die-frauen-3628634/?affiliate=TUG,Mario Barth - Männer sind nichts ohne die Frauen,51,18664514,Premium Tickets - Mario Barth - Männer sind nichts ohne die Frauen,LiveEntertainment,Available,https://www.eventim.de/event/mario-barth-maenner-sind-nichts-ohne-die-frauen-uber-arena-berlin-18664514/?affiliate=TUG,/event/mario-barth-maenner-sind-nichts-ohne-die-frauen-uber-arena-berlin-18664514/?affiliate=TUG,https://www.eventim.de,2025-05-24T19:00:00+02:00,Uber Arena Berlin,Berlin,10243,13.400000013336157,52.51669998383651,6752.0,4.6255998611450195,False,18552254,Mario Barth - Männer sind nichts ohne die Frauen,LiveEntertainment,Available,https://www.eventim.de/event/mario-barth-maenner-sind-nichts-ohne-die-frauen-uber-arena-berlin-18552254/?affiliate=TUG,/event/mario-barth-maenner-sind-nichts-ohne-die-frauen-uber-arena-berlin-18552254/?affiliate=TUG,https://www.eventim.de,2025-05-24T19:00:00+02:00,Uber Arena Berlin,Berlin,10243,13.400000013336157,52.51669998383651,6752.0,4.6255998611450195,False,6752.0,4.6255998611450195,2025-02-14 19:00:00+00:00,Available,/artist/mario-barth/mario-barth-maenner-sind-nichts-ohne-die-frauen-3628634/?affiliate=TUG,https://www.eventim.de,,Tickets,AVAILABLE,"€ 42,50",Verfügbar,,,,,,,,371,99.0
6705814cb18b8d701cd0c3b9,3728442,2024-10-08 21:00:28.830,Konzerte,Hard & Heavy,Konzerte,VIP & Extras,VIP & Specials,VIP & Extras,,,,EUR,"Iron Maiden kündigen ihre ""Run For Your Lives World Tour"" 2025/26 an und spielen Songs aus den ersten Jahrzehnten der Bandgeschichte!",2025-07-30 16:15:00+00:00,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2024/iron-maiden-tickets-2024.jpg,https://www.eventim.de/artist/iron-maiden/?affiliate=TUG,Iron Maiden - Run For Your Lives World Tour 2025/26,13,19173970,Trooper VIP Package - Iron Maiden,LiveEntertainment,Available,https://www.eventim.de/event/iron-maiden-run-for-your-lives-world-tour-202526-waldbuehne-berlin-19166945/?affiliate=TUG,/event/iron-maiden-run-for-your-lives-world-tour-202526-waldbuehne-berlin-19166945/?affiliate=TUG#tab=vip_packages-19173970,https://www.eventim.de,2025-07-29T18:15:00+02:00,Waldbühne Berlin,Berlin,14053,13.400000013336157,52.51669998383651,725.0,4.118599891662598,False,19166945,Iron Maiden - Run For Your Lives World Tour 2025/26,LiveEntertainment,Available,https://www.eventim.de/event/iron-maiden-run-for-your-lives-world-tour-202526-waldbuehne-berlin-19166945/?affiliate=TUG,/event/iron-maiden-run-for-your-lives-world-tour-202526-waldbuehne-berlin-19166945/?affiliate=TUG,https://www.eventim.de,2025-07-29T18:15:00+02:00,Waldbühne Berlin,Berlin,14053,13.400000013336157,52.51669998383651,725.0,4.118599891662598,False,725.0,4.118599891662598,2025-07-11 17:15:00+00:00,Available,/artist/iron-maiden/?affiliate=TUG,https://www.eventim.de,,Tickets,AVAILABLE,"€ 81,49",Verfügbar,,,,,,,,18,133.0
6705814cb18b8d701cd0c3ba,2792401,2024-10-08 21:00:28.830,Musical & Show,Show,Musical & Show,,,,,,,EUR,"Durchtrainierte Männerkörper, sexy Dancemoves und verführerische Akrobatik – bei der SIXX PAXX Menstripshow Berlin werden eure heimlichsten Träume wahr. ",2024-12-21 20:00:00+00:00,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2021/sixx-paxx-tickets-sep21-2021-b.jpg,https://www.eventim.de/artist/sixxpaxx/sixx-paxx-theater-berlin-2792401/?affiliate=TUG,SIXX PAXX Theater Berlin,35,17821729,SIXX PAXX Theater Berlin,LiveEntertainment,Available,https://www.eventim.de/event/sixx-paxx-theater-berlin-showbuehne-berlin-17821729/?affiliate=TUG,/event/sixx-paxx-theater-berlin-showbuehne-berlin-17821729/?affiliate=TUG,https://www.eventim.de,2024-10-11T19:00:00+02:00,Showbühne Berlin,Berlin,10963,13.400000013336157,52.51669998383651,543.0,4.567200183868408,False,17822314,SIXX PAXX Theater Berlin,LiveEntertainment,Available,https://www.eventim.de/event/sixx-paxx-theater-berlin-showbuehne-berlin-17822314/?affiliate=TUG,/event/sixx-paxx-theater-berlin-showbuehne-berlin-17822314/?affiliate=TUG,https://www.eventim.de,2024-10-12T18:00:00+02:00,Showbühne Berlin,Berlin,10963,13.400000013336157,52.51669998383651,543.0,4.567200183868408,False,543.0,4.567200183868408,2024-10-11 17:00:00+00:00,Available,/artist/sixxpaxx/sixx-paxx-theater-berlin-2792401/?affiliate=TUG,https://www.eventim.de,,Tickets,AVAILABLE,"€ 67,40",Verfügbar,,,,,,,,71,153.0
6705814cb18b8d701cd0c3bb,3323725,2024-10-08 21:00:28.830,Humor,Comedy,Humor,VIP & Extras,VIP & Specials,VIP & Extras,,,,EUR,Bülent Ceylan geht 2024 mit neuem Programm auf Tour!,2025-12-13 19:00:00+00:00,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2023/buelent-ceylan-tickets-2023.jpg,https://www.eventim.de/artist/buelent-ceylan/buelent-ceylan-yallah-hopp-3323725/?affiliate=TUG,Bülent Ceylan - Yallah hopp!,128,16872139,Bülent Ceylan - Yallah hopp!,LiveEntertainment,Available,https://www.eventim.de/event/buelent-ceylan-yallah-hopp-admiralspalast-16872139/?affiliate=TUG,/event/buelent-ceylan-yallah-hopp-admiralspalast-16872139/?affiliate=TUG,https://www.eventim.de,2024-11-14T20:00:00+01:00,Admiralspalast,Berlin,10117,13.400000013336157,52.51669998383651,4154.0,4.751999855041504,False,18171084,Bülent Ceylan - Yallah hopp!,LiveEntertainment,Available,https://www.eventim.de/event/buelent-ceylan-yallah-hopp-admiralspalast-18171084/?affiliate=TUG,/event/buelent-ceylan-yallah-hopp-admiralspalast-18171084/?affiliate=TUG,https://www.eventim.de,2025-09-05T20:00:00+02:00,Admiralspalast,Berlin,10117,13.400000013336157,52.51669998383651,4154.0,4.751999855041504,False,4154.0,4.751999855041504,2024-10-10 18:00:00+00:00,Available,/artist/buelent-ceylan/buelent-ceylan-yallah-hopp-3323725/?affiliate=TUG,https://www.eventim.de,,Tickets,AVAILABLE,"€ 43,20",Verfügbar,,,,,,,,429,52.0
6705814cb18b8d701cd0c3bc,3477141,2024-10-08 21:00:28.830,Humor,Comedy,Humor,VIP & Extras,VIP & Specials,VIP & Extras,,,,EUR,"Carolin Kebekus geht 2024 mit ihrem neuen Programm ""SHESUS"" auf große Tour!",2025-09-12 18:00:00+00:00,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2024/carolin-kebekus-tickets-2024.jpg,https://www.eventim.de/artist/carolin-kebekus/?affiliate=TUG,Carolin Kebekus - SHESUS,29,17476806,Carolin Kebekus - Shesus,LiveEntertainment,Available,https://www.eventim.de/event/carolin-kebekus-shesus-uber-arena-berlin-17476806/?affiliate=TUG,/event/carolin-kebekus-shesus-uber-arena-berlin-17476806/?affiliate=TUG,https://www.eventim.de,2025-02-26T20:00:00+01:00,Uber Arena Berlin,Berlin,10243,13.400000013336157,52.51669998383651,909.0,4.60290002822876,False,17590746,Premium Tickets - Carolin Kebekus - SHESUS,LiveEntertainment,Available,https://www.eventim.de/event/carolin-kebekus-shesus-uber-arena-berlin-17590746/?affiliate=TUG,/event/carolin-kebekus-shesus-uber-arena-berlin-17590746/?affiliate=TUG,https://www.eventim.de,2025-02-26T20:00:00+01:00,Uber Arena Berlin,Berlin,10243,13.400000013336157,52.51669998383651,909.0,4.60290002822876,False,909.0,4.60290002822876,2025-01-23 19:00:00+00:00,Available,/artist/carolin-kebekus/?affiliate=TUG,https://www.eventim.de,,Tickets,AVAILABLE,"€ 39,25",Verfügbar,,,,,,,,231,75.0
6705814cb18b8d701cd0c3bd,3360056,2024-10-08 21:00:28.830,Musical & Show,Show,Musical & Show,VIP & Extras,VIP & Specials,VIP & Extras,,,,EUR,"„CAVALLUNA – Grand Moments“ 
 
Wunderschöne Pferde, höchste Reitkunst, überwältigende Schaubilder und gefühlvolle Musik – ab Oktober 2024 im neuen Programm „CAVALLUNA – Grand Moments“!
",2025-06-15 11:00:00+00:00,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2023/cavalluna-grand-moments-222x222.jpg,https://www.eventim.de/artist/cavalluna/cavalluna-grand-moments-3360056/?affiliate=TUG,CAVALLUNA - Grand Moments,116,18221317,CAVALLUNA - Grand Moments,LiveEntertainment,Available,https://www.eventim.de/event/cavalluna-grand-moments-uber-arena-berlin-18221317/?affiliate=TUG,/event/cavalluna-grand-moments-uber-arena-berlin-18221317/?affiliate=TUG,https://www.eventim.de,2025-01-11T14:00:00+01:00,Uber Arena Berlin,Berlin,10243,13.400000013336157,52.51669998383651,2751.0,4.330100059509277,False,18220588,Premium Seat - CAVALLUNA - Grand Moments,LiveEntertainment,Available,https://www.eventim.de/event/cavalluna-grand-moments-uber-arena-berlin-18220588/?affiliate=TUG,/event/cavalluna-grand-moments-uber-arena-berlin-18220588/?affiliate=TUG,https://www.eventim.de,2025-01-11T14:00:00+01:00,Uber Arena Berlin,Berlin,10243,13.400000013336157,52.51669998383651,2751.0,4.330100059509277,False,2751.0,4.330100059509277,2024-10-19 12:00:00+00:00,Available,/artist/cavalluna/cavalluna-grand-moments-3360056/?affiliate=TUG,https://www.eventim.de,,Tickets,AVAILABLE,"€ 29,12",Verfügbar,,,,,,,,238,185.0
6705814cb18b8d701cd0c3be,3673644,2024-10-08 21:00:28.830,Konzerte,Rock & Pop,Konzerte,Konzerte,HipHop & R’n‘B,Konzerte,VIP & Extras,VIP & Specials,VIP & Extras,EUR,Vincent und Dag aka SDP spielen in den größten Arenen des Landes!,2025-11-29 18:30:00+00:00,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2024/sdp-die-wollen-nur-spielen-tickets-2024.jpg,https://www.eventim.de/artist/sdp/?affiliate=TUG,SDP - Die wollen nur spielen - Tour 2025 ,18,18939002,SDP - Die wollen nur spielen - Tour 2025,LiveEntertainment,Available,https://www.eventim.de/event/sdp-die-wollen-nur-spielen-tour-2025-uber-arena-berlin-18939002/?affiliate=TUG,/event/sdp-die-wollen-nur-spielen-tour-2025-uber-arena-berlin-18939002/?affiliate=TUG,https://www.eventim.de,2025-11-13T19:30:00+01:00,Uber Arena Berlin,Berlin,10243,13.400000013336157,52.51669998383651,1293.0,4.80049991607666,False,18975866,Premium Tickets - SDP - Die wollen nur spielen - Tour 2025,LiveEntertainment,Available,https://www.eventim.de/event/sdp-die-wollen-nur-spielen-tour-2025-uber-arena-berlin-18975866/?affiliate=TUG,/event/sdp-die-wollen-nur-spielen-tour-2025-uber-arena-berlin-18975866/?affiliate=TUG,https://www.eventim.de,2025-11-13T19:30:00+01:00,Uber Arena Berlin,Berlin,10243,13.400000013336157,52.51669998383651,1293.0,4.80049991607666,False,1293.0,4.80049991607666,2025-11-06 18:30:00+00:00,Available,/artist/sdp/?affiliate=TUG,https://www.eventim.de,,Tickets,AVAILABLE,"€ 69,94",Verfügbar,,,,,,,,23,65.0
